ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PI,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PI,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PI,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PI,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
1,950,17.99394223,6.607690576,170.7722592,40.16746786,0.057583734,0.033905547,0.064698253,0.00170901,2.493484556,0.167514335,0.728068948,0.040619515,0.728068948,0.042053863,0.094704959,0.034777319,0.151797564,0.035704416,0.119722284,0.035904478,0.035156786,0.02854963,0.035156786,0.02854963,0.154180971,0.002472831,0.127822648,0.00225708,0.19021897,0.037399862,950
1,951,6.887602046,5.597161852,92.44371719,41.05203343,0.055397879,0.032913711,0.018234532,0.001464866,1.272693475,0.225191138,0.060196843,0.038361181,0.174212247,0.040527962,0.040755042,0.033119301,0.077683796,0.034497507,0.073548488,0.034180209,0.031692989,0.029755093,0.031692989,0.029434653,0.005164569,0.001553113,0.029891168,0.002137834,0.091836423,0.035950255,951
1,952,4.368123947,4.103547737,84.93591216,27.13824682,0.050301366,0.032135502,0.048691541,0.001388572,0.517594555,0.212216543,0.050980393,0.043060958,0.212726027,0.043060958,0.035226806,0.033093127,0.105379544,0.033670281,0.110353246,0.033356223,0.027832456,0.028732738,0.027832456,0.028732738,0.00391582,0.002799722,0.052743116,0.002188604,0.151285574,0.035065234,952
1,953,4.821622048,3.70307471,49.00045794,19.85976966,0.051022355,0.030609598,0.022735942,0.000961319,0.255699779,0.121463668,0.057022966,0.034912642,0.138475627,0.035141528,0.040517832,0.031118275,0.077902159,0.031573561,0.08193332,0.031540398,0.034149691,0.027374685,0.034149691,0.027374685,0.004614392,0.001296597,0.026593572,0.00129715,0.100396737,0.032543678,953
1,954,5.346776552,4.416998567,78.41992823,28.68403155,0.060440987,0.033340964,0.026062407,0.001129169,0.358248311,0.137532716,0.063813232,0.037567712,0.173632413,0.039688718,0.040505883,0.03346211,0.094254721,0.034475999,0.10121309,0.034424353,0.032944229,0.030380713,0.032944229,0.030289158,0.004062009,0.001574414,0.03523977,0.001610607,0.121828035,0.035599299,954
1,955,10.74859236,6.752513943,88.29404143,37.95310913,0.057213701,0.03257801,0.028198672,0.0013962,0.848262198,0.957228493,0.191775382,0.11445792,0.191775382,0.145983055,0.058735477,0.036898983,0.088916457,0.038220654,0.088471808,0.0338674,0.034195468,0.028885329,0.034195468,0.028885329,0.037025763,0.013426635,0.034682606,0.0168245,0.114072634,0.035339896,955
1,956,4.668924998,3.927626465,45.81977573,20.7950866,0.056427862,0.034729533,0.021850921,0.001098648,0.323203845,0.175076912,0.061142899,0.037689783,0.132005796,0.040787365,0.04168683,0.035068093,0.078999613,0.035853598,0.080323495,0.035751887,0.031998169,0.030945297,0.031998169,0.030945297,0.005925165,0.001194473,0.026588614,0.001692244,0.100999467,0.036972608,956
1,957,5.418204039,4.308064427,69.28665604,25.2739911,0.057755398,0.033264667,0.031891361,0.001129165,0.407968233,0.122332317,0.063584343,0.038529031,0.184069574,0.040115967,0.042329719,0.033656753,0.094395989,0.03443323,0.100602731,0.034256503,0.035095751,0.030304417,0.035095751,0.029205767,0.00480228,0.001597479,0.03800583,0.001626134,0.124422066,0.035568781,957
1,958,7.808453511,5.836575914,143.5071034,39.85778606,0.061264973,0.032944229,0.037262529,0.001419086,2.96990683,0.280779024,0.06301976,0.048218511,0.417425811,0.051636532,0.04487617,0.03354354,0.124572138,0.034598773,0.096910045,0.034515906,0.036469061,0.027832456,0.036469061,0.027832456,0.00530775,0.003251324,0.086814487,0.002879445,0.137956813,0.035782408,958
1,959,4.53284508,4.148027804,90.96287486,27.33405061,0.057965211,0.033642329,0.055062182,0.001373313,0.118290124,0.177471805,0.049515527,0.037796598,0.228397042,0.040680554,0.035974961,0.032920856,0.116172254,0.034909388,0.119989321,0.035126269,0.029266804,0.027817197,0.029266804,0.027817197,0.004444574,0.002302016,0.059521263,0.002144708,0.166491184,0.036381323,959
1,960,12.57364765,7.583291419,177.0427406,55.04438868,0.060139619,0.034073398,0.043671317,0.001251239,0.504942881,0.19916949,0.230197608,0.038941026,0.244281679,0.0402533,0.05638407,0.034005791,0.113416234,0.035262261,0.116762035,0.035324637,0.034958418,0.029678797,0.034958418,0.029617762,0.042456099,0.001978341,0.052377074,0.001812192,0.152944997,0.03658732,960
1,961,8.799542263,6.747539511,149.7996186,55.93951339,0.071583889,0.033859771,0.023491267,0.001266498,0.493998197,0.244500967,0.072877087,0.042587928,0.187350273,0.042587928,0.045830949,0.035143435,0.0945108,0.035293068,0.096910048,0.034912642,0.034424353,0.030960556,0.034424353,0.030441748,0.008116605,0.002492504,0.031031209,0.002046144,0.119275957,0.036514841,961
1,962,5.119768078,4.26300453,87.2953232,26.88870078,0.057087815,0.030910963,0.037956819,0.001281757,0.37785279,0.273382172,0.052918289,0.036011294,0.219165325,0.037201494,0.037645354,0.031345622,0.104545297,0.032202037,0.112222478,0.032257572,0.030106051,0.027649349,0.030106051,0.027649349,0.004836689,0.002350665,0.047025978,0.001896754,0.140951399,0.033478294,962
1,963,5.977660798,4.437735559,78.25381862,28.91749457,0.060502023,0.032852676,0.02847334,0.00111391,0.253354972,0.13721205,0.061585411,0.037842374,0.166460663,0.039215688,0.044609409,0.03311743,0.091847205,0.033940721,0.093400471,0.033813994,0.035751887,0.030304417,0.035751887,0.029999238,0.005571141,0.001503522,0.033222873,0.001545129,0.119584955,0.035034716,963
1,964,5.910521101,4.186526284,49.14015415,20.67513546,0.053894866,0.031372551,0.020935379,0.001434349,0.144912166,0.462270646,0.101716638,0.046631571,0.138918132,0.046631571,0.047284169,0.03349221,0.078750247,0.03313323,0.081254289,0.032791637,0.034058139,0.027847715,0.034058139,0.027847715,0.016222992,0.004216824,0.026914149,0.00271971,0.09932097,0.034256503,964
1,965,4.313969634,3.403280692,47.23283742,18.13167013,0.058060579,0.032459754,0.025535971,0.001251239,0.16342954,0.197642979,0.0614786,0.037552454,0.185671777,0.038101777,0.04229382,0.033365497,0.087956867,0.033764749,0.088799879,0.033531699,0.034195468,0.030380713,0.034195468,0.030304417,0.005607749,0.001867125,0.033182282,0.001765773,0.112676434,0.035137713,965
1,966,10.25674829,5.70734724,78.05267406,29.15072867,0.062272068,0.032166019,0.021072708,0.001419086,0.495940544,0.097545241,0.150881216,0.03759823,0.150881216,0.03866636,0.058276979,0.032428109,0.089922436,0.033583789,0.098771647,0.033585109,0.030518044,0.028641185,0.030518044,0.028641185,0.036117824,0.001883144,0.032257242,0.001860415,0.113282979,0.034988936,966
1,967,7.867231317,4.794216853,72.48862452,26.26347762,0.064476999,0.034729533,0.029434651,0.001281759,0.046632079,0.109765473,0.147005424,0.039063096,0.189608604,0.040909439,0.057425046,0.034994284,0.099435699,0.036026718,0.10370031,0.035980772,0.035156786,0.031586174,0.035156786,0.031586174,0.031997696,0.001696453,0.037617073,0.001745648,0.130430307,0.037308309,967
1,968,4.307530332,3.357259488,40.16264595,16.78864735,0.055451285,0.032776378,0.019882508,0.000961319,0.20953382,0.115682519,0.058884565,0.037338827,0.137315944,0.037491418,0.043075303,0.033572595,0.080647883,0.033712143,0.084031433,0.033615626,0.035172045,0.029236287,0.035172045,0.029236287,0.005134771,0.001658588,0.0267169,0.001374675,0.101029985,0.034660868,968
1,969,5.613122772,3.70872055,49.53371483,20.03498903,0.060250249,0.029205767,0.013855189,0.001190202,0.460056368,0.252343937,0.063172348,0.034180209,0.12565805,0.035141528,0.045267119,0.029909037,0.075279202,0.030448312,0.076462962,0.030426489,0.035767149,0.026764324,0.035767149,0.026764324,0.0065601,0.001387592,0.02130119,0.001568651,0.088372625,0.031586174,969
1,970,5.347631045,4.102311786,82.09199658,24.63520264,0.05740444,0.03321889,0.049927518,0.001144424,0.391092709,0.255068059,0.080689706,0.03883421,0.231662467,0.040039673,0.043476675,0.033352128,0.114653627,0.034406708,0.121950105,0.034332801,0.034775309,0.028198672,0.034775309,0.028198672,0.006756175,0.00198776,0.054156521,0.001726126,0.159243152,0.035507742,970
1,971,4.842801563,4.116990935,63.79940492,25.01535066,0.063569084,0.034889754,0.023849852,0.001159687,0.216655031,0.150534281,0.062149998,0.039795529,0.165209427,0.041382469,0.041748289,0.035491301,0.091929978,0.036045174,0.098786905,0.035889219,0.034607463,0.032211795,0.034607463,0.031876098,0.005188618,0.001619826,0.032856307,0.001654252,0.117196918,0.037216753,971
1,972,4.16307319,3.774090184,60.29222566,22.14457928,0.047791257,0.031155108,0.037827114,0.001251239,0.143919341,0.226619034,0.045288779,0.035950255,0.170565352,0.038864728,0.034692277,0.031450752,0.088275587,0.032422517,0.090318151,0.032501716,0.029678797,0.027527276,0.029678797,0.027100023,0.003661087,0.00215585,0.040219012,0.001994551,0.123811701,0.033710994,972
1,973,4.54644084,3.614038311,50.64808127,20.43746099,0.050797284,0.031708248,0.028961621,0.001602199,0.093694816,0.255741392,0.060303655,0.038651101,0.151918828,0.039459832,0.040593222,0.032268199,0.082488732,0.033285767,0.084550239,0.033188373,0.032547493,0.027969787,0.032547493,0.027969787,0.004749595,0.002316016,0.031862598,0.002124887,0.109460592,0.034905013,973
1,974,5.06538491,4.205554282,68.87476923,24.86897085,0.05936141,0.033031967,0.028412294,0.00124361,0.273642646,0.139645732,0.065262839,0.037460897,0.164202332,0.038620584,0.039884921,0.033114601,0.094738335,0.034207663,0.103662167,0.034378577,0.031570915,0.02731365,0.031570915,0.02731365,0.005680077,0.002124211,0.036809792,0.001886336,0.126054779,0.035568781,974
1,975,4.841184109,2.667551698,39.16058601,12.32112614,0.068329899,0.02926299,0.027237356,0.000991836,0.037511471,0.192548197,0.077912569,0.035095751,0.158648044,0.035095751,0.054395327,0.029972491,0.096217656,0.030273037,0.097535666,0.030243382,0.041962311,0.026153963,0.041962311,0.026153963,0.008918279,0.001727459,0.03186239,0.001480288,0.122755015,0.031239033,975
1,976,4.90855268,3.917525005,82.16867317,25.20460833,0.062653545,0.034126803,0.043625548,0.001678493,0.342544573,0.339700986,0.054032195,0.040177006,0.212298766,0.041565575,0.042315109,0.033771767,0.116386223,0.035700578,0.12616159,0.036072329,0.034866866,0.028046083,0.034866866,0.028046083,0.004342474,0.002717869,0.051329363,0.002429714,0.159487292,0.037560083,976
1,977,4.592675671,4.217425823,42.24821845,17.30800341,0.056389716,0.036278326,0.040573742,0.002151523,0.377896558,0.878163826,0.082673378,0.106996261,0.169939727,0.106996261,0.047840372,0.043931519,0.099407573,0.040724714,0.102548257,0.038109407,0.035431448,0.033295184,0.035431448,0.033295184,0.010990025,0.015038502,0.041920375,0.00902286,0.139616236,0.040997177,977
1,978,4.903807133,3.444388518,41.736019,17.92304879,0.055405509,0.031754024,0.020096131,0.001190204,0.199189101,0.171569306,0.061692227,0.036270697,0.151705191,0.037109941,0.045829973,0.032190547,0.076720623,0.032946781,0.076310366,0.032883193,0.03523308,0.029159991,0.03523308,0.028610665,0.006747207,0.001536434,0.024584567,0.001591594,0.095887691,0.034134433,978
1,979,6.837384634,4.964309167,70.51491574,27.6322119,0.04992752,0.033028152,0.034042876,0.001754787,1.208837125,0.617560889,0.155062184,0.04913405,0.282978565,0.059479669,0.047813879,0.034715449,0.091577813,0.035885989,0.079743646,0.034699015,0.033936065,0.028900588,0.033936065,0.028717479,0.02221668,0.004569111,0.048131294,0.004868182,0.125421524,0.036644541,979
1,980,3.337880529,2.35277335,17.61264976,8.04798964,0.050629434,0.031708248,0.016243231,0.001144426,0.100973483,0.126651831,0.08406195,0.036758985,0.115266651,0.036758985,0.046359452,0.032677408,0.071888366,0.032848937,0.079530023,0.032867935,0.032684825,0.028625926,0.032684825,0.028625926,0.013482757,0.001787738,0.022507041,0.001540056,0.0899176,0.033962768,980
1,981,5.689768851,4.169588799,60.4187229,24.85613802,0.053929199,0.031525139,0.022392616,0.001060504,0.314945896,0.203378391,0.069001295,0.035675593,0.130479902,0.037186235,0.043767453,0.03207376,0.079185744,0.032576852,0.082322426,0.032539863,0.034668498,0.029129473,0.034668498,0.028824292,0.007190485,0.001530245,0.025544063,0.001472704,0.102586403,0.033646144,981
1,982,5.39143971,3.905912889,58.77354092,21.56525528,0.065312428,0.033264667,0.02305638,0.000930801,0.332936105,0.170393209,0.093080036,0.037460897,0.186877236,0.038727399,0.046080681,0.033383871,0.093143488,0.034176316,0.095315479,0.034073398,0.034012359,0.030106051,0.034012359,0.030106051,0.012733768,0.001534107,0.034584512,0.001422504,0.115972379,0.035172045,982
1,983,4.502845824,3.414953841,43.53206688,16.84721146,0.052639812,0.03245594,0.03289845,0.00137331,0.821888536,0.281460036,0.061966889,0.037460897,0.16908522,0.038559549,0.04371695,0.033154892,0.087589672,0.03389781,0.085931182,0.033722438,0.034378577,0.029877165,0.034378577,0.029877165,0.005846924,0.00188216,0.036172254,0.001837899,0.118039981,0.035294119,983
1,984,5.525871672,4.05056842,53.76545363,21.59163814,0.067032881,0.034195468,0.020462349,0.001190204,0.140069329,0.234563825,0.094285496,0.044968337,0.14554055,0.044968337,0.048472559,0.035531302,0.088430022,0.035512563,0.092454411,0.035446707,0.036743727,0.030960556,0.036743727,0.030960556,0.012535953,0.002483627,0.027819942,0.001873528,0.109010451,0.036591135,984
1,985,3.713206697,29.92176708,55.08200182,242.1673306,0.052532997,0.349641405,0.047791258,0.330998689,1.388351053,1.441614408,0.059250783,0.999938965,0.503105223,1,0.043176822,0.347927524,0.146885338,0.645779548,0.092729077,0.668947905,0.035477225,0.08784619,0.035477225,0.08784619,0.004752539,0.235320716,0.128699635,0.32043369,0.200556956,0.999954224,985
1,986,7.531883739,5.101121547,83.50728616,30.33609527,0.056824598,0.032059204,0.026260778,0.00156405,0.543252737,0.320511197,0.138704509,0.037506677,0.174929425,0.039230946,0.04767015,0.032285579,0.092477615,0.03359479,0.101365685,0.033531699,0.02760357,0.027527276,0.02760357,0.027527276,0.029933366,0.002213978,0.036574478,0.002185276,0.121980622,0.035202563,986
1,987,4.10116734,2.117998015,22.4414283,7.922026409,0.06619364,0.028824292,0.014221407,0.000747692,0.082141009,0.076883684,0.081300072,0.032913711,0.120073244,0.032913711,0.056960657,0.029416639,0.083736673,0.0295598,0.089417867,0.029571984,0.041306172,0.026794843,0.041306172,0.026794843,0.010323588,0.001340288,0.020628829,0.001072462,0.099595636,0.030258641,987
1,988,4.205691617,3.451636551,36.80119024,16.2440071,0.051224537,0.033630885,0.026916914,0.001617458,0.258146369,0.21217456,0.061860073,0.042435341,0.144075692,0.042435341,0.042056916,0.034516366,0.080002587,0.035313059,0.081193253,0.035065234,0.033920806,0.030640116,0.033920806,0.030640116,0.00554104,0.002391712,0.029635324,0.002286972,0.105500877,0.03695735,988
1,989,3.770016056,3.163912417,45.96357683,16.54250402,0.051506829,0.030601969,0.035568781,0.001602197,0.260810106,0.318257248,0.05072099,0.037491418,0.158937976,0.037491418,0.036960942,0.031018749,0.089423301,0.03218386,0.094331272,0.032288089,0.030029755,0.02604715,0.030029755,0.02604715,0.004694647,0.002752027,0.03831927,0.002221676,0.123308156,0.033813994,989
1,990,4.046906237,3.049225604,31.39700924,13.11683836,0.044907301,0.03080415,0.029167622,0.000991836,0.332552137,0.186878012,0.075684749,0.036865797,0.14233616,0.036865797,0.042599013,0.032097112,0.07639175,0.031914449,0.076119632,0.031769283,0.034180209,0.028641185,0.034180209,0.027862974,0.009079415,0.001795485,0.030456023,0.001551287,0.103070877,0.032806896,990
1,991,4.636911575,4.163790349,46.42436877,21.58084997,0.050755322,0.033863585,0.02964828,0.002777144,0.405496406,1.019602814,0.066544592,0.057679102,0.165590912,0.057679102,0.042153742,0.03785264,0.083347161,0.038744793,0.083703365,0.036034182,0.033447776,0.028641185,0.033447776,0.028641185,0.006072819,0.007503728,0.033064172,0.006858222,0.111104755,0.041523613,991
1,992,3.927214475,3.537636388,44.0836195,19.22949577,0.0465095,0.031841762,0.025856415,0.00111391,0.167203795,0.173199648,0.052460518,0.036423285,0.13893339,0.03776608,0.036029491,0.03245538,0.075615128,0.032983698,0.077416647,0.032898452,0.030029755,0.029114215,0.030029755,0.029114215,0.003962829,0.00156957,0.02911783,0.00155859,0.100278476,0.034092471,992
1,993,5.00669872,3.540978111,49.61029982,19.65880832,0.058693828,0.030830855,0.019729912,0.001144426,0.402977193,0.110421812,0.067154959,0.034424353,0.14409095,0.036499582,0.043536511,0.030791114,0.080798534,0.032017603,0.08123903,0.031967651,0.034393836,0.027862974,0.034393836,0.027862974,0.006043366,0.001325318,0.02695199,0.001691585,0.099404898,0.033119708,993
1,994,5.276829194,3.926298937,50.01423675,21.45073631,0.059983216,0.032944229,0.015945673,0.000793468,0.063342239,0.074097498,0.065476462,0.036835279,0.135439083,0.037247274,0.045101104,0.033558111,0.078638737,0.033727573,0.083253227,0.033722438,0.03305104,0.030472267,0.03305104,0.029755093,0.007490234,0.001275617,0.022671042,0.001182746,0.09542992,0.034515906,994
1,995,5.602243071,4.298268123,95.43019742,23.82410935,0.050782025,0.034882125,0.057587549,0.00106813,1.1684299,0.230248767,0.113954373,0.039093614,0.476691842,0.039703976,0.044462247,0.034113239,0.142859577,0.035664834,0.096635386,0.035980772,0.028915847,0.026352331,0.028915847,0.026352331,0.020793643,0.002882098,0.113485453,0.002146606,0.218844891,0.037018389,995
1,996,5.159899289,12.4424659,103.9854429,126.2679028,0.057404441,0.040840772,0.03729305,0.075570304,0.966710166,4.951540859,0.049011979,0.245960176,0.293018997,0.277027547,0.036337319,0.087622999,0.104718472,0.127158009,0.092034791,0.114427403,0.028564889,0.031845577,0.028564889,0.031845577,0.004399531,0.065096298,0.059548597,0.080549585,0.133760586,0.206633862,996
1,997,4.508430626,3.720271617,40.01857032,18.31723511,0.054489966,0.03369192,0.020279236,0.001159687,0.355485716,0.090417618,0.057526514,0.038742658,0.141054392,0.040314335,0.041744728,0.034446959,0.076371317,0.034956556,0.076569773,0.034882125,0.032684825,0.031235218,0.032684825,0.030487526,0.005730189,0.001858784,0.025504739,0.001777616,0.095460445,0.036026552,997
1,998,5.442710008,4.104661636,69.61527434,26.62905324,0.065712975,0.032841232,0.020294499,0.00109102,0.134683115,0.104340899,0.063508049,0.03605707,0.146791786,0.043656062,0.043892823,0.03310211,0.089136075,0.034096099,0.09392691,0.033783473,0.034699015,0.029571984,0.034699015,0.029571984,0.005347767,0.001329042,0.028831137,0.001853591,0.110509649,0.035126269,998
1,999,5.252292674,4.330800343,75.41374839,27.61521331,0.05969711,0.032639049,0.024361029,0.001007097,0.598450665,0.071227313,0.051590752,0.036987871,0.152635992,0.037994966,0.039790096,0.032809094,0.091855966,0.03363607,0.100480661,0.033562219,0.032379646,0.029388877,0.032379646,0.029388877,0.00439243,0.001579437,0.033168422,0.001490856,0.118379494,0.034653239,999
1,1000,4.901228379,3.628702225,65.95846504,20.54991993,0.059952699,0.032211795,0.035507739,0.001174945,0.244506899,0.220753824,0.059494928,0.036881056,0.209536895,0.039368276,0.043760968,0.032399127,0.10707543,0.03336026,0.116273746,0.033310443,0.036118105,0.028381782,0.036118105,0.028381782,0.004023723,0.001809263,0.044744518,0.001704094,0.141832605,0.034561686,1000
